date,rf,rm,ABC,DEF,GHI,JKL,MNO,PQR,STU,VWX,XYZ,ZAB
4/5/2002,0.002777778,-0.252680224,0.666666666,-0.301386378,-2.122986764,-0.751879682,-3.937007898,4.481434073,-0.110782872,-0.622084,0.724637648,-0.545107654
4/8/2002,0.002777778,0.29744147,-0.331125827,-0.181378487,-1.458489218,0,0,1.531862763,0.406654346,0.391236319,0.15987216,0.931762123
4/9/2002,0.002777778,-0.551473759,-0.166112957,0.847970926,-4.440227631,-0.606060652,0,1.750150866,2.172312235,-0.46765395,0.478850756,-2.470811833
4/10/2002,0.002777778,1.153603256,0.083194637,2.702702711,2.14455918,2.896341507,4.918032741,0,0.360360342,3.758809743,2.541699748,1.141425376
4/11/2002,0.002777778,-2.110412424,-0.914380676,0.116959071,-5.326594116,-1.777777814,-4.687499959,-1.660735466,-1.292639124,-4.452830244,-0.154918667,-0.743187454
4/12/2002,0.002777778,0.830429077,-0.755033594,0.584112136,0.739219715,1.809954789,0,2.714113384,1.236813387,2.922590844,4.887509699,-4.853022739
4/15/2002,0.002777778,-0.601185573,-3.043110732,-0.580720079,-1.589889904,-1.62962963,-8.196721363,-1.291837934,-2.910528223,-1.841903276,-3.328402376,4.342757223
4/16/2002,0.002777778,2.221311739,9.415867469,-0.817757024,3.314001612,-2.560240983,4.464285745,-4.164187996,0.518134724,5.316653633,0.688599815,3.463687146
4/17/2002,0.002777778,-0.192813878,4.143426364,-4.122497053,-0.200481134,2.47295207,6.837606843,-1.738050898,1.620029466,2.004454326,-2.279635247,3.860691159
4/18/2002,0.002777778,-0.152883008,-1.377199762,4.545454556,-1.767778272,-1.055806944,-4.000000026,0.252684786,-0.905797112,-1.89228528,1.555209945,0.883805559
4/19/2002,0.002777778,0.067022447,-0.310318076,-2.878965928,-3.476482555,1.981707342,10.83333337,1.512287322,1.755027431,3.11572702,-1.148545142,-0.541097665
4/22/2002,0.002777778,-1.462204411,2.723735441,2.722323041,-3.220339024,5.829596435,-12.78195492,-0.558659195,0.071864879,-1.942446026,-2.711076698,-1.113989635
4/23/2002,0.002777778,-0.521634752,-2.575757572,-0.588928137,-1.225919439,-1.694915289,2.586206975,1.747815228,-2.728904845,2.49449743,-1.114649676,2.331674093
4/24/2002,0.002777778,-0.611124997,-0.466562985,0.592417048,0.975177311,2.298850607,-7.563025237,1.288343529,0.406053897,-1.360057307,0,-1.536098316
4/25/2002,0.002777778,-0.182832635,0.15625,2.414605429,1.229148375,0,0,0.847970944,0.882352931,0.580551542,0.241545863,2.652106092
4/26/2002,0.002777778,-1.334022015,-3.822152917,-2.645198386,-1.777970515,-6.460674182,-4.545454575,-0.480480464,-1.676384835,-0.072150074,-11.24497992,0.481256332
4/29/2002,0.002777778,-0.879113002,4.217356037,0.531600707,-3.973509936,1.201201193,1.904761962,0,-0.074128969,-2.743682318,-1.900452446,-0.604991176
4/30/2002,0.002777778,1.224435585,5.058365789,-0.763807297,3.034482765,1.335311601,12.14953263,2.414001198,3.301186928,0.890868624,2.583025816,-1.166624402
5/1/2002,0.002380952,0.75886491,-1.259259223,-1.124925992,5.087014683,-0.732064453,2.500000076,0.412492625,-5.565529624,2.796173664,-0.179856114,2.001539655
5/2/2002,0.002380952,-0.173848716,1.350337582,0.179640729,-0.679405482,-4.572271369,-0.813008154,-0.586854467,-1.140684413,-1.503221234,2.34234233,0.880503137
5/3/2002,0.002380952,-0.890015707,-4.145077781,-1.912731616,-3.976058144,2.47295207,-5.737704897,-2.30224321,0,-0.072674421,1.320422561,-0.124688278
5/6/2002,0.002380952,-1.80746579,-2.625482623,-0.304692262,-0.222617986,-3.167420781,0,-1.389728091,-3.115384603,-0.945454498,0.608166776,-4.769038694
5/7/2002,0.002380952,-0.373301486,-3.013481361,-1.100244512,-1.829540387,-8.722741424,6.956521741,1.40931372,0.039698285,-1.835536032,-0.086355754,-0.73413739
5/8/2002,0.002380952,3.506062502,7.686018055,1.668726835,4.409090912,3.412969259,-13.00813008,1.389728091,2.460317479,2.318623856,-0.432152147,4.516640249
5/9/2002,0.002380952,-1.384328804,-2.809415368,-1.39817629,-1.567261641,-2.640264008,2.803738291,-1.013110844,-4.144074382,-0.438596504,-0.868055551,-2.729340412
5/10/2002,0.002380952,-1.532141447,-1.874999997,-0.554870545,-2.830605931,4.067796582,0,-0.782661035,-2.343434333,-0.660792972,-1.401050781,1.714731099
5/13/2002,0.002380952,1.7206353,1.512738815,0.433973969,5.234410554,0,0,1.941747581,-0.413736048,2.291204722,2.042628796,2.988505751
5/14/2002,0.002380952,2.118120355,5.098039246,0.246913578,3.070934281,6.51465799,8.181818213,2.380952372,5.359368506,1.80635836,-0.348128806,0.372023806
5/15/2002,0.002380952,-0.333442827,0.0746269,0.246305416,1.133025601,-10.8562691,-7.563025237,-0.232558149,0,0.922640199,0.2620087,-3.904126523
5/16/2002,0.002380952,0.356634411,0.671140904,0.491400503,3.817427408,0.171526571,3.636363638,-1.398601387,-2.247634068,-0.351617451,-2.003484278,0.87426075
5/17/2002,0.002380952,0.698427729,-0.222222188,2.139364294,-0.319744247,9.246575365,0.877193009,2.482269482,-1.492537289,0.846859588,-0.622222251,-3.390262569
5/20/2002,0.002380952,-1.186900103,-4.083147763,-0.1196888,-1.202886901,1.097178689,-3.47826087,-0.749711637,1.556101554,0.069979008,0.089445471,-0.052770441
5/21/2002,0.002380952,-1.107818021,-3.250773989,-2.696225293,1.582792181,1.395348815,0,-2.440441583,-3.185483874,5.104895112,-1.340482599,-2.745512143
5/22/2002,0.002380952,0.366670618,-1.200000035,0.985221681,0.679185022,-2.293577979,-0.900900928,-0.833829677,-1.582673884,3.459747136,1.539855097,2.741585226
5/23/2002,0.002380952,1.051489694,-0.404858262,0.30487805,3.76984126,0.469483578,0,3.843843859,1.565806153,-0.643086836,2.230151605,-0.713342127
5/24/2002,0.002380952,-1.12759447,-1.626016258,0.851063829,-3.250478041,11.52647975,13.63636362,-2.776171208,-1.24999997,-1.877022643,-2.006980761,-1.43693455
5/28/2002,0.002380952,-0.681666037,-1.735537225,-1.687763712,0.869565241,-6.564245822,0,-0.356930396,0.421940907,-0.857519745,-0.178094389,-0.2699784
5/29/2002,0.002380952,-0.651866072,-4.121110133,4.721030031,-0.940438905,0,0,-2.268656721,-1.638655452,0.798403147,1.78412131,0.460205747
5/30/2002,0.002380952,-0.233726444,0.877192981,-1.697892274,-1.384493624,1.644245143,-11.99999999,-2.015882713,0.256300707,-0.792079162,-1.051709021,-2.829426045
5/31/2002,0.002380952,0.206212324,-0.52173913,3.513996434,-0.76213403,0,0,1.558603509,0.639113763,0.399201538,-0.70859167,1.220188588
6/3/2002,0.002380952,-2.365571136,-4.458041991,-3.797468354,-3.354890887,0,0,-3.499079215,-1.270110079,-1.921802507,-0.981266753,-4.027397258
6/4/2002,0.002380952,-0.143896348,-1.280878315,-0.478468895,0.334588083,0,0,0.572519098,-0.085763276,-2.297297296,1.891891915,-2.711961174
6/5/2002,0.002380952,0.768941285,2.316960188,3.485576912,0.958732787,-3.6764706,-2.727272702,-0.316255538,1.974248922,0.207468886,0.795755931,-1.584507054
6/6/2002,0.002380952,-1.81728457,0.36231884,-1.277584199,-3.63336085,-4.427480924,0,-1.713197974,1.430976431,-1.173222875,-0.087719266,0
6/7/2002,0.002380952,-0.023997133,-1.173285238,2.117647053,2.185090005,4.472843474,-5.607476692,-0.839251116,-0.62240664,-1.187150874,0.351185248,1.639833043
6/10/2002,0.002380952,0.176154974,-2.739726024,1.324884806,0.251572262,-1.376146767,-0.99009904,-1.10677083,2.212943632,1.413427605,-1.312335983,-4.312114987
6/11/2002,0.002380952,-1.581363042,-1.784037513,0.966458209,-3.053115818,-1.860465154,-8.999999923,0.592495038,0.53104577,0.20905924,-0.354609927,-4.874310246
6/12/2002,0.002380952,0.467087461,-5.449330818,-0.957207201,2.157031909,-6.951026862,-6.59340666,0.523560231,1.625355528,-0.834492376,0.889679711,1.869158872
6/13/2002,0.002380952,-1.028672608,-1.617795751,-2.330869822,-0.54898651,0,1.176470624,-1.302083348,-2.319072361,-1.192145899,-0.352733684,3.258462516
6/14/2002,0.002380952,-0.093955799,-0.308324816,-1.105937137,-1.273885312,0,4.651162794,-0.197889161,0.368399497,-3.619588322,-1.858407102,1.899509801
6/17/2002,0.002380952,2.72239812,5.670103135,3.531489122,3.311827935,-2.03735143,11.11111105,3.17250493,3.181076684,2.945508112,1.89359786,2.044497908
6/18/2002,0.002380952,0.036006483,0,1.307561112,-0.957535369,0,-8.999999923,1.601537495,-1.304347834,3.433476347,-2.212389401,-3.123158526
6/19/2002,0.002380952,-1.541987728,-3.024390195,-0.056116726,-5.254308525,-2.772963586,-6.59340666,-1.387137453,-0.640768916,-2.558782855,-0.271493178,-1.916058387
6/20/2002,0.002380952,-1.256045058,-1.408450702,0.336889392,-0.931677029,1.426024946,0,1.662404065,-0.564288603,-4.542228521,2.35934663,-2.480620156
6/21/2002,0.002380952,-1.43362435,-7.244898002,1.622831549,1.253918505,-2.987697738,0,-1.6352201,-0.486420749,-1.338289925,0.797872369,-3.370429265
6/24/2002,0.002380952,0.126079413,-0.990099008,-0.660792945,-2.830605931,5.797101471,-5.882352844,-1.982097202,-0.610997964,2.110022592,-1.934916436,3.915761783
6/25/2002,0.002380952,-1.53214141,0,-1.330376941,-2.822030044,-3.082191788,0,-2.935420739,-1.51639345,1.254612506,0,-0.918302742
6/26/2002,0.002380952,-0.323475713,-5.555555558,-2.808988758,-0.327868852,-2.473498246,-12.50000007,-0.806451606,-0.249687871,-1.895043713,-1.165919309,-2.812400114
6/27/2002,0.002380952,1.649455782,7.05882353,3.121387274,2.208646614,-0.724637676,7.142857191,-0.542005443,2.211097204,0.148588415,0.181488202,-0.624794475
6/28/2002,0.002380952,0.206212323,-1.098901097,-3.307174881,1.14942529,-6.751824818,6.666666708,-2.588555823,-0.612244899,1.483679571,4.076086968,-2.018530776
7/1/2002,0.002777778,-2.169128573,-6.111111113,-1.391304349,-1.772727275,3.522504901,-18.75000011,-1.188811227,-1.724845992,-2.997076036,-2.785030446,-0.945626479
7/2/2002,0.002777778,-2.218031787,-6.508875741,-1.587301583,-0.046274868,-0.1890359,0,-0.778485492,-4.095277896,1.507158971,-1.432408294,-3.409478346
7/3/2002,0.002777778,0.357638017,-0.632911392,-2.568697731,2.5462963,-0.189393922,3.076923171,-2.63908699,-0.04357301,-2.89532295,-0.272479529,2.435580641
7/5/2002,0.002777778,3.507097583,6.751592359,4.107909245,3.250564334,3.984819691,-2.985074716,2.93040292,4.489973872,2.522935776,0.45537337,2.722260517
7/8/2002,0.002777778,-1.116717902,-3.460620531,-0.706713774,0.568430252,4.927007342,0,0.78291815,-0.709219874,-3.430275861,-0.815956445,-4.025494791
7/9/2002,0.002777778,-2.169128596,-4.820766372,-0.474495843,-3.260869562,0.347826056,4.615384757,2.895480209,0.420168079,-0.231660239,0.274223,-0.489339393
7/10/2002,0.002777778,-2.938947638,-0.519480519,-2.860548274,-1.887640449,-0.866551106,-4.411764835,0.137268386,-4.184100436,-7.430340537,-2.278942526,-2.809975414
7/11/2002,0.002777778,0.508287397,-0.783289816,0.920245402,2.153000456,-1.573426606,0,-3.289924619,0.655021835,-5.769230854,-2.518656737,-2.782797246
7/12/2002,0.002777778,-0.581303842,5.921052623,-3.039513687,-3.318385652,0.177619936,15.3846155,-0.42523033,-3.774403471,-4.347826034,-0.86124405,1.412639404
7/15/2002,0.002777778,-0.491786735,-1.863354035,-2.758620679,-0.417439705,-4.255319178,-13.33333342,-0.854092519,-1.713255183,1.484230003,2.799227821,-1.282991217
7/16/2002,0.002777778,-1.412923234,0.632911392,-0.451321736,0.186306477,-0.740740736,30.76923081,-4.450825547,-1.376146792,-2.376599611,0.375586853,1.373932422
7/17/2002,0.002777778,0.598785591,-1.13207547,-1.943005187,-2.278010227,-0.746268652,-16.47058818,4.883546171,-5.813953488,0.187265923,0,-1.50183151
7/18/2002,0.002777778,-2.471934677,1.908396944,-1.05680316,-3.996194099,-3.007518776,-8.450704311,3.008596007,-2.716049362,2.336448571,0.093545403,-0.780959453
7/19/2002,0.002777778,-3.239371036,-1.373283394,0.867823761,-3.815659067,3.100775172,6.153846162,-1.599443665,-0.406091366,-3.287671238,4.485981284,-5.434782616
7/22/2002,0.002777778,-3.161931536,-3.291139236,-2.051621435,-10.20092737,-4.699248135,-10.14492751,-3.674911686,-0.611620828,-0.944287023,-7.781753123,-3.527546576
7/23/2002,0.002777778,-2.909825007,-9.685863872,-4.054054066,-2.753872625,4.733727844,0,-4.181951565,-6.512820491,-1.429933263,-4.752667323,-5.176663909
7/24/2002,0.002777778,5.376556358,2.89855072,6.549295788,6.135693218,-3.389830516,-3.22580636,3.369065852,5.320899631,4.448742759,1.731160924,2.599653358
7/25/2002,0.002777778,-0.571361454,-3.521126756,-4.362194315,5.169538632,2.33918127,24.99999995,-0.740740749,4.687499967,-0.555555572,2.102102054,-1.815878375
7/26/2002,0.002777778,1.498110819,2.189781019,0.691085006,0.951374198,0.571428583,3.999999963,2.164179094,3.980099536,0.279329617,5.098039262,-0.774193554
7/29/2002,0.002777778,5.460891373,6.428571419,6.657515434,-0.157068059,-0.757575752,-1.282051321,6.720233765,4.928229656,4.17827301,3.824626811,5.678370187
7/30/2002,0.002777778,0.478139443,8.187919464,-0.643500645,0.367068694,0,-22.07792199,-1.026694057,-2.963976281,0.53475928,0.718778139,0.697292875
7/31/2002,0.002777778,0.558554138,-6.699751852,-0.323834198,5.120167187,0,28.33333319,-1.383125839,-28.80639101,2.83687952,0.981266688,-1.34419552
8/1/2002,0.002380952,-2.550900462,0.39893617,-1.949317745,-0.745526834,0.954198451,-22.07792199,1.262272079,-4.950495008,-3.103448278,-0.971731411,-4.376548323
8/2/2002,0.002380952,-2.228787184,-3.443708616,-3.247183555,-3.455182778,-0.945179562,1.66666652,-2.977839345,-5.902777805,-4.626334565,-1.605709245,-4.188255597
8/5/2002,0.002380952,-3.23066219,-2.469135799,1.369863018,-1.504149372,1.335877869,-8.196721179,-0.214132739,1.180811795,-5.503731334,1.359927497,-4.010815687
8/6/2002,0.002380952,3.061941985,3.656821373,3.175675675,-0.052659301,-0.188323962,7.142857143,4.220314706,2.188183812,3.356367224,0.626118097,4.460093893
8/7/2002,0.002380952,1.690123675,3.392130266,-0.065487888,-1.422550045,-1.132075433,0,1.029512709,2.069950055,1.050620823,2.399999954,-0.764044956
8/8/2002,0.002380952,2.979525398,2.624671912,1.96592399,3.527525382,0,0,4.619565206,-0.699300719,-2.93005671,1.128472248,4.483695654
8/9/2002,0.002380952,0.336565102,0.383631713,-0.321336762,1.290655656,1.908396902,0,-1.623376603,1.830985923,-0.681596884,-1.802575129,5.895101871
8/12/2002,0.002380952,-0.383263643,0.636942674,1.676337838,-0.407747203,0,-3.333333431,-0.19801982,-1.798063631,-1.666666666,1.48601401,2.005730677
8/13/2002,0.002380952,-2.003654623,0.379746835,-3.677869377,-0.870010232,-1.498127331,0,-2.380952361,4.366197217,-1.794616154,-4.737295441,-2.166934205
8/14/2002,0.002380952,3.609620349,3.909205555,5.200790006,5.678884869,2.281368869,6.896551731,0.406504062,2.361673401,-0.710659899,1.808318254,2.584085335
8/15/2002,0.002380952,1.182942085,4.004854363,2.440550676,-0.244259891,0.743494419,-4.838709635,0.877192968,4.152933439,2.249488756,-2.575488474,7.077169118
8/16/2002,0.002380952,0.076028877,-0.350058343,-0.183262059,2.203721849,0,-5.084745716,0.869565244,0,-1.900000005,0.182315405,-2.76325617
8/19/2002,0.002380952,2.118120362,-0.702576111,1.223990212,4.120747484,-3.321033218,0,0.06631299,1.455696198,6.523955153,-1.273885344,0.230414766
8/20/2002,0.002380952,-1.206660753,0.589622641,-1.148730351,-7.317073176,0,0,-0.198807175,-1.871490958,-1.818181823,-0.645161253,-3.141762469
8/21/2002,0.002380952,1.365235364,4.337631892,0.550458714,1.53922543,0.954198451,0,0.199203206,2.733629988,0.779727099,2.411873827,1.384493687
8/22/2002,0.002380952,1.284175613,0.786516853,4.25790754,-2.591687043,-0.945179562,37.49999984,-0.26507622,-1.051980174,1.353965184,-1.539855097,4.057744829
8/23/2002,0.002380952,-2.140753487,1.44927536,-2.858809807,-3.965863453,0.763358773,0,-2.6578073,-3.252032532,-3.148854967,-0.643974204,-2.212223485
8/26/2002,0.002380952,0.839504223,3.736263691,-1.021021015,1.359121796,-0.757575752,-20.7792208,0.068259378,4.848093092,2.463054189,1.296296289,3.029141112
8/27/2002,0.002380952,-1.41390908,-2.012711814,-1.516990296,-0.36101083,0.190839678,1.639344313,1.091405189,-5.61035758,-1.538461535,-0.548446067,-2.307406026
8/28/2002,0.002380952,-1.748532587,-4.000000004,-0.308071474,-2.795031053,0,19.35483873,-1.686909601,-1.371652537,-2.148437503,-0.275735326,-1.866666683
8/29/2002,0.002380952,0.186173098,4.279279232,-1.606922118,-0.053248143,-0.190476173,-22.97297303,0.480439289,0.993377485,0,0.184331796,-0.815217379
8/30/2002,0.002380952,-0.233726467,-3.887688941,-0.125628148,-4.102290888,0,-1.754385813,-0.683060117,-3.016393435,1.197604795,-0.275988925,0.900195698
9/3/2002,0.002777778,-3.750845758,-5.056179778,-1.698113203,-6.611111108,0.954198451,24.9999999,-1.719394793,0.067613238,-7.100591724,-1.383763864,-5.352986805
9/4/2002,0.002777778,1.731825178,-0.591715975,2.30326295,5.175490773,-1.701323224,28.5714286,2.169349212,1.283783783,1.061571124,1.309635166,0.0409836
9/5/2002,0.002777778,-1.531156754,-3.33333334,-1.188242652,-3.393665161,9.999999994,17.77777779,-1.095890415,0.667111426,-3.256302521,-1.200369305,-0.901269981
9/6/2002,0.002777778,1.772526044,5.172413797,2.721518989,2.224824365,-2.797202835,4.716981162,1.385041567,1.060304826,-4.668838213,1.588785004,4.547333601
9/9/2002,0.002777778,0.870769338,4.449648716,1.663585964,2.233676979,0,0,1.29781419,-0.459016401,5.922551253,-0.459981565,1.186239639
9/10/2002,0.002777778,0.649097573,1.681614347,1.2121212,1.400560214,0.359712258,-8.108108137,0.809170593,-0.724637686,0.967741931,0.554528648,2.618210233
9/11/2002,0.002777778,0.067022453,-2.094818079,-0.359281426,3.922651939,-0.179211454,-0.980392186,0.602006704,-0.199070961,2.342918002,-0.367647057,-0.913937545
9/12/2002,0.002777778,-2.266910565,-4.054054059,-1.141826923,-3.880914414,-0.179533257,-0.99009904,-0.997340437,-2.127659602,-2.393340277,-0.184501844,-3.074558034
9/13/2002,0.002777778,0.327535251,-0.234741784,-0.364741646,-1.216814153,0,-12.99999993,0.53727336,-1.494565227,-2.238805971,0.831792938,1.744647097
9/16/2002,0.002777778,-0.012999152,-1.76470588,-1.525320322,0.111982085,-3.237410021,0,0.53440212,1.586206893,0.436205018,-0.641613162,1.48090413
9/17/2002,0.002777778,-1.826120624,0.598802394,-3.965303586,-1.118568238,-0.929368069,12.64367813,-1.262458454,-2.172437179,-2.062975021,-0.830258332,-4.646697372
9/18/2002,0.002777778,-0.511686402,-3.809523815,-1.741935479,-0.509049775,-0.562851794,-8.163265311,0,1.526717567,-1.995565412,0.744186043,0.443012476
9/19/2002,0.002777778,-2.832121754,-10.89108911,-1.181877887,-3.297328028,0.377358519,2.222222289,-0.53835803,-2.93916613,-3.846153844,-1.846722059,-2.125100234
9/20/2002,0.002777778,0.217235621,1.11111111,1.926910302,-0.764256312,-3.007518776,-16.30434792,0.405953988,-1.408450689,-1.058823537,0.940733767,-4.055714872
9/23/2002,0.002777778,-1.472057745,-3.846153841,-1.564537159,-2.132701429,-2.519379875,-9.090909063,-2.964959571,-3.071428551,-1.070154573,-1.025163055,0.555081135
9/24/2002,0.002777778,-1.491761336,-1.428571427,-0.596026488,-0.363196118,-0.795228623,-7.142857191,-5.347222226,-0.368459877,-3.365384616,0.094161924,-2.590233548
9/25/2002,0.002777778,2.425958998,-0.72463768,3.530979351,-0.121506685,0.801603201,7.692307748,1.393983884,1.405325443,6.840796018,0.56444026,4.184829981
9/26/2002,0.002777778,1.74199887,8.759124075,2.445302446,-3.102189782,0.795228623,12.85714291,2.026049201,0.145878947,1.39697323,1.40318057,4.476987458
9/27/2002,0.002777778,-2.80296704,-5.771812073,-7.097989948,-7.972379163,0,-5.063291141,-0.56737591,1.602330673,-4.822043629,-1.291512908,-3.08370046
9/30/2002,0.002777778,-1.19579288,-0.284900284,-0.338066262,-0.272851284,-0.197238641,-1.333333373,0.927246818,-1.075268819,1.809408931,0.186915887,0.909090919
10/1/2002,0.002380952,3.433633625,3.571428566,0.746268663,3.625170985,0.988142269,-21.62162164,3.109540638,-5.79710144,1.066350706,0.466417874,1.842751856
10/2/2002,0.002380952,-2.238563852,-3.448275857,-7.205387216,-3.102310227,-0.391389398,8.620689714,-3.015764224,-4.692307684,-5.74443142,-1.578458639,-1.970245293
10/3/2002,0.002380952,-1.117706736,-2.857142866,5.37010161,8.038147142,0,0,0.9187279,-5.488297014,-1.865671646,0.849056565,-2.132895816
10/4/2002,0.002380952,-2.199451412,-0.44117647,2.203856745,-0.819672137,3.929273057,7.936507987,-2.170868322,-2.47651582,-5.449936621,-1.216089763,-2.891869219
10/7/2002,0.002380952,-2.013453772,-6.203840464,-3.099730453,-2.733629999,-1.134215462,-19.1176471,-2.219040818,-2.714535888,-1.876675604,-1.704545514,0.776866613
10/8/2002,0.002380952,1.415930642,-1.574803147,3.755215567,-1.372549019,-3.059273464,-9.090909149,1.756954597,3.42034203,-8.879781417,-1.05973021,-1.970021391
10/9/2002,0.002380952,-2.706694287,-2.720000011,-5.093833782,-0.530152427,1.57790926,2.000000061,-4.17266185,-4.35161008,-7.646176922,-3.505355385,-2.752293598
10/10/2002,0.002380952,3.443977478,5.263157903,-8.968926552,4.330446369,-8.543689328,0,2.777777746,4.822565967,6.331168836,2.825428844,1.707097932
10/11/2002,0.002380952,3.744400441,2.968749996,1.163692789,5.683269487,4.246284544,21.56862741,2.702702717,4.513888837,9.465648853,-0.294406315,1.413427569
10/14/2002,0.002380952,0.658156415,2.579666157,0.383435584,-0.241691847,5.09164971,-12.90322582,2.489331466,2.990033254,-4.741980471,-1.279527517,3.745644593
10/15/2002,0.002380952,4.619523771,32.39644971,2.21543163,6.05693519,-1.937984514,3.703703816,0.555170002,4.999999975,11.85944364,3.090727763,5.037783393
10/16/2002,0.002380952,-2.277660615,-10.61452514,-3.36322871,-2.113078242,2.766798433,-12.49999995,-4.140786756,-4.761904739,-6.937172778,-1.45067694,-2.677857708
10/17/2002,0.002380952,2.394211841,7.625000001,18.48414541,5.367561266,0,4.081632531,6.767458604,5.241935472,2.812939518,3.631010811,3.819301828
10/18/2002,0.002380952,0.487182896,0.580720092,-2.023498704,3.045404199,-1.153846178,0,-0.269723545,4.597701158,-2.735978109,0.189393938,0.158227852
10/21/2002,0.002380952,1.649455757,3.233256357,4.130579616,1.9881784,-0.5836576,1.960784372,2.29885061,4.468864461,15.75246133,0.189035916,1.105845184
10/22/2002,0.002380952,-1.117706726,-2.460850119,-2.36724248,5.057955751,0.195694763,9.615384446,-1.255783234,-1.753155701,-1.579586887,-0.849056634,-3.164062496
10/23/2002,0.002380952,0.748789535,2.981651383,-3.866317177,-4.463390178,-0.390625029,0,2.811244996,2.783725949,-2.4691358,0.856327338,5.002016935
10/24/2002,0.002380952,-1.315273686,-1.447661468,-0.34083163,-0.787401569,0.196078414,-3.508771832,-1.367187508,0.06944443,-3.417721516,0.566037733,-1.306185166
10/25/2002,0.002380952,1.649455742,2.824858753,4.582763342,-2.645502651,0,9.090909149,2.178217823,2.359472589,-1.572739194,2.814258896,-4.787855195
10/28/2002,0.002380952,-0.751164517,-1.538461536,-0.588620011,3.423913042,2.152641881,14.99999985,-2.067183471,1.152542347,0.665778968,-1.003649663,2.0850368
10/29/2002,0.002380952,-0.929651799,-6.250000001,-1.052631568,-2.207041512,-0.76628352,24.63768123,-0.329815307,1.541554956,-4.89417989,1.105990778,-1.52182619
10/30/2002,0.002380952,1.061595376,3.21428571,-1.196808525,2.794196676,-1.73745171,-10.46511632,0.132362699,2.310231062,2.086230866,-2.187784857,3.497356643
10/31/2002,0.002380952,-0.373301512,0.692041522,1.076716023,-1.150026143,0.392927273,20.7792208,3.436880354,2.967741927,0.408719344,-0.186393289,0.117878175
11/1/2002,0.002380952,1.720635307,2.405498289,2.862849536,6.187202546,3.326810203,-11.82795697,0.575079886,1.754385945,-0.271370415,2.427637709,4.434850866
11/4/2002,0.002380952,0.869760619,6.040268407,-2.847896445,2.290836644,-0.56818183,1.219512232,0.698856417,2.278325134,1.496598642,0.27347314,-1.841412993
11/5/2002,0.002380952,0.617901183,-4.535864936,0.266489005,-0.535540401,6.857142874,0,0.063091476,-3.672486448,4.021447716,0.272727238,-0.267993861
11/6/2002,0.002380952,0.980778411,7.292817679,0,0.29368575,-0.713012473,0,-0.063051696,1.312500022,5.025773199,1.722574821,2.571976962
11/7/2002,0.002380952,-2.150538932,-2.368692114,1.262458472,-3.709126395,2.692998201,-14.45783133,-0.189274465,-1.233806326,-5.88957055,-1.693404658,-0.711077844
11/8/2002,0.002380952,-0.880104209,0.527426208,0.787401584,1.621895581,4.720279702,5.633802819,0.568900141,0.187382896,-0.651890488,-0.181323662,-0.942329457
11/11/2002,0.002380952,-2.02325192,-3.462749256,-3.776041671,-3.690773069,-2.003338885,0,-2.199874318,-0.124688302,-2.755905513,-1.180744738,-1.940639248
11/12/2002,0.002380952,0.829420805,3.913043474,2.976995946,-4.557224226,4.599659267,6.666666708,0.77120822,1.81023722,1.484480434,0.919117642,-1.319363623
11/13/2002,0.002380952,-0.023997126,3.347280428,-0.525624191,-2.767227347,-0.977198664,11.24999989,0.4464286,2.759043537,-1.196808505,-2.459016414,-3.696421525
11/14/2002,0.002380952,2.435177703,0.708501976,2.774108338,0.334821421,0.986842071,1.12359554,3.238095229,-0.954653927,3.230148047,1.027077527,4.409963225
11/15/2002,0.002380952,0.607839879,5.52763823,1.99228791,3.281423812,-4.234527686,0,1.783517826,1.506024068,-1.694915251,-1.109057295,0.664841622
11/18/2002,0.002380952,-0.899926195,1.142857141,0.819155635,1.777059771,1.360544209,-16.66666664,-2.054380659,-0.237388721,1.724137927,-1.121495321,1.554001541
11/19/2002,0.002380952,-0.452970992,-1.129943501,0.249999997,-0.634920633,1.510067146,7.999999925,-1.603948191,-1.844140384,-2.868318127,-1.039697571,-2.027543988
11/20/2002,0.002380952,1.863143933,2.952380903,3.179551135,2.822151214,-1.32231404,0,2.131661474,7.878787909,4.429530209,-1.146131799,7.028504488
11/21/2002,0.002380952,2.148760379,3.700277516,-1.148036254,4.867944077,2.847571155,0,1.84162061,7.359550533,15.68123392,0.193236714,1.313389284
11/22/2002,0.002380952,-0.193811949,-3.033006241,1.039119798,0.246913578,-1.140065152,0,0.241109112,4.133961282,-1.11111111,-1.060752199,-2.376665467
11/25/2002,0.002380952,0.336565126,2.299908043,0.604960679,3.103448274,-0.164744631,9.876543221,0.481058312,3.567839205,6.516853941,0.682261241,1.032829216
11/26/2002,0.002380952,-1.954644191,-1.258992804,-0.541190618,-3.344481604,2.145214493,-3.370786487,0.059844398,0.436681208,-0.527426165,-0.580832524,-1.788974068
11/27/2002,0.002380952,2.753219494,1.092896173,2.660217643,4.646564514,-0.64620355,-2.325581329,1.794258394,1.207729483,1.908801699,1.850048711,2.75092935
11/29/2002,0.002380952,-0.263651829,0.900900899,-0.412249698,-0.755786492,-0.325203223,-4.761904762,-0.646298473,-1.622911695,3.225806451,-1.338432185,1.736613599
12/2/2002,0.001984127,-0.004999871,-1.249999998,-0.295683029,-0.571156601,5.383360525,-10,2.069781183,0.048520126,0.604838707,0.484496157,4.836415368
